x,y,date,id
710456.5722050539,7946144.59544506,2010-06-19T00:45:00Z,AG268
710457.8610765041,7946165.61606824,2010-06-19T01:00:00Z,AG268
710445.2660785059,7946172.39828833,2010-06-19T01:15:00Z,AG268
710448.4577759529,7946174.57710986,2010-06-19T01:30:00Z,AG268
710449.488953477,7946172.35147831,2010-06-19T01:45:00Z,AG268
710442.086652078,7946171.326430781,2010-06-19T02:00:00Z,AG268
710444.382144375,7946187.90749303,2010-06-19T02:15:00Z,AG268
710428.8162754528,7946212.436236,2010-06-19T02:30:00Z,AG268
710421.43849827745,7946213.62510763,2010-06-19T02:45:00Z,AG268
710397.144651687,7946212.78724714,2010-06-19T03:00:00Z,AG268
710389.828208321,7946219.51092696,2010-06-19T03:15:00Z,AG268
710365.558891038,7946220.886953469,2010-06-19T03:30:00Z,AG268
710347.734278868,7946232.15544481,2010-06-19T03:45:00Z,AG268
710355.17338877,7946236.50142271,2010-06-19T04:00:00Z,AG268
710365.9636482418,7946257.41676527,2010-06-19T04:15:00Z,AG268
710359.580250547,7946253.059093491,2010-06-19T04:30:00Z,AG268
710362.771949014,7946255.23792962,2010-06-19T04:45:00Z,AG268
710356.4498765001,7946256.41507655,2010-06-19T05:00:00Z,AG268
710339.7177384123,7946270.992750681,2010-06-19T05:15:00Z,AG268
